month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease_source,resale_price,source_file,structural_reasons,structural_fail,remaining_lease_years,remaining_lease_months,remaining_lease,is_price_anomaly,is_area_anomaly,is_anomaly
2016-06,QUEENSTOWN,4 ROOM,48,STRATHMORE AVE,13 TO 15,85.0,Model A,2006,89,700000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,49,STRATHMORE AVE,16 TO 18,90.0,Model A,2006,89,730000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,50,STRATHMORE AVE,04 TO 06,90.0,Model A,2006,89,605000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,51,STRATHMORE AVE,13 TO 15,90.0,Model A,2006,89,745000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,51,STRATHMORE AVE,07 TO 09,90.0,Model A,2006,89,688000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,52,STRATHMORE AVE,07 TO 09,90.0,Model A,2006,89,680000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,QUEENSTOWN,5 ROOM,55,STRATHMORE AVE,16 TO 18,110.0,Improved,2002,84,830000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,84,7,84 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,55,STRATHMORE AVE,04 TO 06,85.0,Model A,2002,84,628888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,84,7,84 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,56,STRATHMORE AVE,07 TO 09,85.0,Model A,2002,85,550000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,84,7,84 years 07 months,False,False,False
2016-06,QUEENSTOWN,3 ROOM,6,GHIM MOH RD,10 TO 12,65.0,Improved,1976,59,392000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,58,7,58 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,60,STRATHMORE AVE,07 TO 09,85.0,Model A,2000,83,633000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,62A,STRATHMORE AVE,25 TO 27,90.0,Model A,2011,94,780000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,93,7,93 years 07 months,False,False,False
2016-06,QUEENSTOWN,3 ROOM,62B,STRATHMORE AVE,13 TO 15,69.0,Model A,2011,94,488888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,93,7,93 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,8,HOLLAND AVE,16 TO 18,82.0,Improved,1974,56,540000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,56,7,56 years 07 months,False,False,False
2016-06,QUEENSTOWN,3 ROOM,8,HOLLAND AVE,04 TO 06,59.0,Improved,1974,56,327000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,56,7,56 years 07 months,False,False,False
2016-06,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,13 TO 15,60.0,Standard,1967,49,350000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,49,7,49 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,89,TANGLIN HALT RD,28 TO 30,85.0,Model A,2008,91,743000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,90,7,90 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,9,HOLLAND AVE,13 TO 15,86.0,Improved,1974,56,580000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,56,7,56 years 07 months,False,False,False
2016-06,QUEENSTOWN,3 ROOM,9,HOLLAND AVE,16 TO 18,65.0,Improved,1974,56,490000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,56,7,56 years 07 months,False,False,False
2016-06,QUEENSTOWN,3 ROOM,9,HOLLAND AVE,10 TO 12,73.0,Improved,1974,57,438888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,56,7,56 years 07 months,False,False,False
2016-06,QUEENSTOWN,5 ROOM,90,TANGLIN HALT RD,34 TO 36,110.0,Improved,2008,91,933000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,90,7,90 years 07 months,False,False,False
2016-06,QUEENSTOWN,4 ROOM,90,TANGLIN HALT RD,16 TO 18,85.0,Model A,2008,91,690000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,90,7,90 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,309,CANBERRA RD,01 TO 03,122.0,Improved,1998,81,450000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,80,7,80 years 07 months,False,False,False
2016-06,SEMBAWANG,EXECUTIVE,310,CANBERRA RD,04 TO 06,142.0,Maisonette,1998,81,550000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,80,7,80 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,311,CANBERRA RD,10 TO 12,101.0,Model A,1998,81,390000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,80,7,80 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,315,SEMBAWANG VISTA,07 TO 09,100.0,Model A,1999,81,390000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,318,SEMBAWANG VISTA,16 TO 18,122.0,Improved,1999,81,438000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,351C,CANBERRA RD,13 TO 15,113.0,Improved,2001,84,460000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,EXECUTIVE,351D,CANBERRA RD,10 TO 12,125.0,Apartment,2001,84,535000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,352B,CANBERRA RD,04 TO 06,110.0,Improved,2001,84,459000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,353A,ADMIRALTY DR,07 TO 09,110.0,Improved,2002,84,468888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,84,7,84 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,353B,ADMIRALTY DR,07 TO 09,110.0,Improved,2002,84,450000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,84,7,84 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,354B,ADMIRALTY DR,07 TO 09,93.0,Model A,2001,84,408000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,357,ADMIRALTY DR,07 TO 09,111.0,Premium Apartment,2001,84,410000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,357,ADMIRALTY DR,10 TO 12,94.0,Premium Apartment,2001,84,380000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,359A,ADMIRALTY DR,13 TO 15,95.0,Premium Apartment,2001,84,395000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,359B,ADMIRALTY DR,04 TO 06,95.0,Premium Apartment,2001,84,360000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,360B,ADMIRALTY DR,07 TO 09,110.0,Premium Apartment,2001,84,428000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,402,ADMIRALTY LINK,10 TO 12,110.0,Improved,2001,83,400000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,404,ADMIRALTY LINK,07 TO 09,90.0,Model A,2001,83,350000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,417,CANBERRA RD,04 TO 06,110.0,Improved,2001,83,388000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,467,ADMIRALTY DR,01 TO 03,118.0,Premium Apartment,2001,84,395000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,467,ADMIRALTY DR,04 TO 06,102.0,Premium Apartment,2001,84,362000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,467A,ADMIRALTY DR,04 TO 06,102.0,Premium Apartment,2001,84,352000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,EXECUTIVE,467B,ADMIRALTY DR,13 TO 15,142.0,Premium Apartment,2001,84,490000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,EXECUTIVE,471,SEMBAWANG DR,10 TO 12,130.0,Apartment,2000,83,473000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,477,SEMBAWANG DR,07 TO 09,87.0,Model A2,2000,83,318000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,485,ADMIRALTY LINK,13 TO 15,86.0,Model A2,2003,86,350000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,85,7,85 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,491,ADMIRALTY LINK,13 TO 15,110.0,Improved,2004,87,405000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,86,7,86 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,492,ADMIRALTY LINK,13 TO 15,90.0,Model A,2004,86,363000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,86,7,86 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,501A,WELLINGTON CIRCLE,10 TO 12,111.0,Improved,2001,84,415000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,501C,WELLINGTON CIRCLE,04 TO 06,90.0,Model A,2001,84,355000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,504C,CANBERRA LINK,01 TO 03,110.0,Improved,2001,84,395000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,508C,WELLINGTON CIRCLE,07 TO 09,85.0,Model A,2004,87,368000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,86,7,86 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,509B,WELLINGTON CIRCLE,01 TO 03,110.0,Improved,2004,87,400000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,86,7,86 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,510A,WELLINGTON CIRCLE,07 TO 09,90.0,Model A,2004,87,375000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,86,7,86 years 07 months,False,False,False
2016-06,SEMBAWANG,4 ROOM,510A,WELLINGTON CIRCLE,04 TO 06,90.0,Model A,2004,87,358000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,86,7,86 years 07 months,False,False,False
2016-06,SEMBAWANG,2 ROOM,513,WELLINGTON CIRCLE,01 TO 03,40.0,Model A,2011,93,218000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,93,7,93 years 07 months,False,False,False
2016-06,SEMBAWANG,EXECUTIVE,588B,MONTREAL DR,10 TO 12,125.0,Apartment,2002,85,525000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,84,7,84 years 07 months,False,False,False
2016-06,SEMBAWANG,5 ROOM,588C,MONTREAL DR,04 TO 06,110.0,Improved,2003,85,413000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,85,7,85 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,107,RIVERVALE WALK,01 TO 03,100.0,Model A,1999,81,360000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,111,RIVERVALE WALK,10 TO 12,121.0,Improved,1998,81,455000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,80,7,80 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,116A,RIVERVALE DR,13 TO 15,115.0,Improved,2000,83,450000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,116B,RIVERVALE DR,01 TO 03,114.0,Improved,2000,83,380000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,EXECUTIVE,122B,SENGKANG EAST WAY,01 TO 03,129.0,Apartment,2000,83,449000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,130,RIVERVALE ST,16 TO 18,119.0,Improved,1999,81,488000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,131,RIVERVALE ST,13 TO 15,89.0,Model A2,1999,81,372000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,141,RIVERVALE ST,10 TO 12,120.0,Improved,1999,81,435888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,EXECUTIVE,143,RIVERVALE DR,16 TO 18,135.0,Apartment,1999,82,600000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,146,RIVERVALE DR,16 TO 18,116.0,Improved,1999,82,443000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,146,RIVERVALE DR,13 TO 15,100.0,Model A,1999,82,380000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,148,RIVERVALE CRES,13 TO 15,116.0,Improved,1999,82,465000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,150,RIVERVALE CRES,07 TO 09,90.0,Model A,2005,88,400000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,87,7,87 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,156,RIVERVALE CRES,01 TO 03,90.0,Model A,2005,88,360000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,87,7,87 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,183A,RIVERVALE CRES,13 TO 15,110.0,Improved,2003,85,405000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,85,7,85 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,183A,RIVERVALE CRES,10 TO 12,110.0,Improved,2003,85,390000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,85,7,85 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,183C,RIVERVALE CRES,04 TO 06,110.0,Improved,2003,85,383000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,85,7,85 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,185C,RIVERVALE CRES,07 TO 09,90.0,Model A2,2000,83,362000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,185C,RIVERVALE CRES,01 TO 03,85.0,Model A2,2000,83,338000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,186B,RIVERVALE DR,13 TO 15,110.0,Improved,2001,83,442000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,EXECUTIVE,189A,RIVERVALE DR,01 TO 03,130.0,Apartment,2000,83,450000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,190A,RIVERVALE DR,07 TO 09,115.0,Improved,2000,82,423000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,190B,RIVERVALE DR,07 TO 09,96.0,Model A,2000,82,380000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,195,RIVERVALE DR,10 TO 12,91.0,Model A,2001,84,360000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,200D,SENGKANG EAST RD,07 TO 09,90.0,Model A,2001,84,388000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,202,COMPASSVALE DR,04 TO 06,86.0,Model A2,2001,84,370000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,202C,SENGKANG EAST RD,01 TO 03,110.0,Improved,2001,84,432000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,202C,SENGKANG EAST RD,13 TO 15,90.0,Model A,2001,83,405000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,203A,COMPASSVALE RD,04 TO 06,90.0,Model A,2000,83,365000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,207A,COMPASSVALE LANE,07 TO 09,92.0,Model A,2005,87,375000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,87,7,87 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,210A,COMPASSVALE LANE,13 TO 15,97.0,Model A,2013,95,438000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,95,7,95 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,210B,COMPASSVALE LANE,07 TO 09,93.0,Model A,2013,95,470000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,95,7,95 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,211B,COMPASSVALE LANE,16 TO 18,95.0,Model A,2013,95,465000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,95,7,95 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,211B,COMPASSVALE LANE,10 TO 12,93.0,Model A,2013,95,442500.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,95,7,95 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,211D,COMPASSVALE LANE,04 TO 06,93.0,Model A,2013,95,425000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,95,7,95 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,212C,COMPASSVALE DR,04 TO 06,95.0,Premium Apartment,2012,95,412800.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,94,7,94 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,226B,COMPASSVALE WALK,07 TO 09,115.0,Improved,1999,82,468000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,EXECUTIVE,226C,COMPASSVALE WALK,13 TO 15,141.0,Apartment,1999,82,528000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,227B,COMPASSVALE DR,13 TO 15,115.0,Improved,2000,82,446000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,235,COMPASSVALE WALK,07 TO 09,100.0,Model A,1999,82,408888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,240,COMPASSVALE WALK,04 TO 06,115.0,Improved,1999,82,540000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,241,COMPASSVALE WALK,01 TO 03,122.0,Improved,1999,82,458000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,81,7,81 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,252,COMPASSVALE ST,07 TO 09,116.0,Improved,2000,83,395000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,255,COMPASSVALE RD,10 TO 12,116.0,Improved,2000,83,480000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,257A,COMPASSVALE RD,07 TO 09,90.0,Model A,2000,83,420000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,257B,COMPASSVALE RD,07 TO 09,85.0,Model A2,2001,83,425000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,259A,COMPASSVALE RD,04 TO 06,110.0,Improved,2001,83,490000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,260B,SENGKANG EAST WAY,04 TO 06,110.0,Improved,2001,83,495000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,261A,SENGKANG EAST WAY,07 TO 09,110.0,Improved,2000,83,498000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,82,7,82 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,262D,COMPASSVALE ST,04 TO 06,110.0,Improved,2001,83,495000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,83,7,83 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,264E,COMPASSVALE BOW,01 TO 03,92.0,Premium Apartment,2008,90,435000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,90,7,90 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,265C,COMPASSVALE LINK,07 TO 09,92.0,Premium Apartment,2008,90,510000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,90,7,90 years 07 months,False,False,False
2016-06,SENGKANG,5 ROOM,268D,COMPASSVALE LINK,07 TO 09,110.0,Premium Apartment,2006,88,535000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,88,7,88 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,270A,SENGKANG CTRL,16 TO 18,93.0,Premium Apartment,2010,92,538000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,92,7,92 years 07 months,False,False,False
2016-06,SENGKANG,4 ROOM,271B,SENGKANG CTRL,07 TO 09,93.0,Premium Apartment,2010,92,500000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",,False,92,7,92 years 07 months,False,False,False
